DateComtd,DayComtd,TimeComtd,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification
2013-02-09,Saturday,12:30 AM,STATION4_MABOLO,BANILAD,SITIO BACA BANILAD,599649.49,1143033.48,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-09,Saturday,3:45 AM,STATION4_MABOLO,luz,ESCARIO EXT / GOLDEN PEAK HOTEL,598420.44,1140926.99,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-09,Saturday,6:00 PM,STATION1_PARIAN,Day-as,SITIO BEAVERS,598752.49,1139095.97,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-09,Saturday,11:45 PM,STATION6_PASIL,Calamba,V Rama Ave,597093.55,1139103.59,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-09,Saturday,5:30 PM,STATION6_PASIL,Sawang Calero,Tupaz Street,597552.87,1137855.89,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-10,Sunday,4:20 AM,STATION4_MABOLO,Luz,Pump Parking Are Brgy Luz Cebu City,598942.36,1140924.38,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-11,Monday,12:00 PM,STATION4_MABOLO,Kasambagan,F. Cabahug St. Kasambagan Cebu City,599731.60,1141003.66,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-11,Monday,6:10 PM,STATION6_PASIL,Suba,Magsaysay ,597892.17,1137736.01,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-11,Monday,10:45 PM,STATION2_FUENTE,Kamputhaw,48-A GORORDO AVE.,598870.20,1140059.86,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-11,Monday,2:40 PM,STATION3_WATERFRONT,Santo Nino,D. Jakosalem St.,598703.53,1138124.66,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-12,Tuesday,12:01 PM,STATION10_PUNTA,To - ong,,590594.36,1140876.02,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-12,Tuesday,10:20 AM,STATION2_FUENTE,Capitol Site,3rd Floor Legislative Bldg ,597436.81,1140724.07,NON-INDEX CRIME,,OTHERNONINDEX,Swindling
2013-02-12,Tuesday,6:00 PM,STATION8_TALAMBAN,Pit-os,Villa Del Rio 2,600596.01,1149238.60,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-02-12,Tuesday,10:00 PM,STATION2_FUENTE,Sambag II,UPPER SITIO PAILOB,597275.21,1139053.90,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-13,Wednesday,11:20 AM,STATION1_PARIAN,Lorega San Miguel,SITIO CERIAS,598963.10,1139404.72,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-13,Wednesday,4:30 PM,STATION4_MABOLO,Lahug,Sudlon Lahug Cebu City,598239.50,1141874.82,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-13,Wednesday,7:30 PM,STATION3_WATERFRONT,Tinago,Arellano Blvd.,599581.34,1138481.99,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-02-14,Thursday,11:45 PM,STATION11_MAMBALING,Mambaling,LITTLE BAGUIO,595853.35,1138046.61,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2013-02-14,Thursday,8:00 AM,STATION3_WATERFRONT,San Roque,MC Briones St.,598704.21,1137881.87,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-02-15,Friday,7:55 PM,STATION11_MAMBALING,Basak San Nicolas,SITIO CROSSING,595008.69,1137568.04,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-15,Friday,8:55 PM,STATION9_GUADALUPE,Kalunasan,LOWER TV 5 KALUBIHAN KALUNASAN CEBU CITY,596115.22,1140595.10,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-02-15,Friday,3:00 PM,STATION4_MABOLO,Mabolo,Limtong Mabolo Cebu City,600072.10,1140250.61,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-02-16,Saturday,1:37 PM,STATION7_PARDO,Pardo (Pob.),MIDDLE TABUCANAL BRGY POB PARDO CC,593676.05,1136775.36,NON-INDEX CRIME,,OTHERNONINDEX,Unjust Vexation
2013-02-16,Saturday,4:30 PM,STATION7_PARDO,Basak Pardo,SITIO KAUSWAGAN BRGY BASAK PARDO,592814.09,1135708.43,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Homicide
2013-02-16,Saturday,7:30 PM,STATION11_MAMBALING,Basak San Nicolas,TAGUNOL,595356.81,1137447.58,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-16,Saturday,4:15 PM,STATION4_MABOLO,Lahug,Maracas Lahug Cebu City,598282.84,1142339.47,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-16,Saturday,10:15 PM,STATION1_PARIAN,Day-as,JAKOSALEM ST,598602.40,1138969.51,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-02-17,Sunday,11:15 PM,STATION7_PARDO,Bulacao,SITIO VILLA BULCITA BULACAO PARDO CC,594203.63,1136323.87,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Homicide
2013-02-17,Sunday,12:00 PM,STATION8_TALAMBAN,San Jose,Purok 5,599900.04,1147624.44,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-18,Monday,8:30 PM,STATION7_PARDO,Bulacao,SITIO CABANGCALAN I BRGY BULACAO PARDO CC,593226.44,1136185.78,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Murder
2013-02-18,Monday,4:00 PM,STATION10_PUNTA,Punta Princesa,SABELLANO ST PUNTA PRINSESA CEBU CITY,595155.83,1138227.68,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-18,Monday,6:00 PM,STATION4_MABOLO,Mabolo,Speedster Cargo Handlers J. Deveyra St. NRA Cebu City,600301.28,1139810.05,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-18,Monday,12:00 PM,STATION9_GUADALUPE,Guadalupe,GUADALAJARA GUADALUPE CEBU CITY,596067.80,1141678.84,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-02-18,Monday,3:56 PM,STATION3_WATERFRONT,San Roque,Magallanes St.,598891.98,1137957.10,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-02-19,Tuesday,4:00 PM,STATION1_PARIAN,Kamagayan,Galan Compound,598479.62,1138625.47,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-19,Tuesday,7:20 PM,STATION7_PARDO,Bulacao,CABANGCALAN I BULACAO CC,593685.96,1136583.91,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Homicide
2013-02-19,Tuesday,10:00 PM,STATION2_FUENTE,Kamputhaw,INSIDE BEAT RESTO BAR MANGO SQUARE MANGO AVE.,598123.16,1139897.85,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-02-19,Tuesday,8:00 PM,STATION3_WATERFRONT,Tejero,villagonzalo dos,599358.24,1139265.76,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-02-20,Wednesday,1:00 PM,STATION3_WATERFRONT,Santo Nino,Corner Pelaez and Colon St ,598437.30,1138372.54,NON-INDEX CRIME,,OTHERNONINDEX,Swindling
2013-02-20,Wednesday,8:30 PM,STATION9_GUADALUPE,Guadalupe,SITIO SAN ROQUE V RAMA AVE GUADALUPE CEBU CITY,596856.69,1140619.14,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-20,Wednesday,6:15 PM,STATION3_WATERFRONT,San Roque,SRP subway,598704.21,1137881.87,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-02-21,Thursday,4:45 AM,STATION2_FUENTE,Kamputhaw,Gorordo Avenue,598276.00,1140738.75,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-02-21,Thursday,12:00 PM,STATION4_MABOLO,Mabolo,A SORIANO AVENUE,600027.93,1140103.38,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-21,Thursday,12:55 PM,STATION2_FUENTE,Kamputhaw,Gorordo Ave corner Rosal St,598474.79,1140921.90,NON-INDEX CRIME,,OTHERNONINDEX,Swindling
2013-02-21,Thursday,5:30 PM,STATION9_GUADALUPE,Guadalupe,DUTERTE ST.,596820.01,1140606.78,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-21,Thursday,2:00 AM,STATION4_MABOLO,Lahug,Salinas Drive Lahug Cebu City,598842.08,1141905.70,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-21,Thursday,2:00 AM,STATION4_MABOLO,Lahug,Salinas Drive Lahug Cebu City,598558.56,1142047.29,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-21,Thursday,8:00 PM,STATION4_MABOLO,Lahug,Beside Barangay Lahug Cebu City,598374.66,1141436.34,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-02-21,Thursday,3:35 PM,STATION9_GUADALUPE,Guadalupe,RAMON R DUTERTE HIGH SCHOOL V RAMA AVE GUADALUPE CEBU CITY,596652.24,1141331.00,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-21,Thursday,11:05 AM,STATION3_WATERFRONT,Tejero,S. Osmeña Blvd.,599473.07,1138547.05,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2013-02-21,Thursday,3:15 PM,STATION3_WATERFRONT,Tejero,Benedicto St.,599358.24,1139265.76,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-02-22,Friday,8:30 AM,STATION9_GUADALUPE,Guadalupe,J LABRA ST COR H LABRA ST CEBU CITY,596321.29,1142202.15,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-23,Saturday,4:00 AM,STATION4_MABOLO,BANILAD,GOV CUENCO AVE / BANILAD FLYOVER,599766.04,1143770.00,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-23,Saturday,10:00 PM,STATION11_MAMBALING,Basak San Nicolas,F LLAMAS ST,595181.65,1137914.04,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-23,Saturday,11:30 PM,STATION8_TALAMBAN,Talamban,Santa Maria village,597856.35,1146964.54,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-23,Saturday,5:00 PM,STATION4_MABOLO,Lahug,Gorordo Ave. Corner Kamagong Lahug Cebu City,598374.66,1141436.34,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Murder
2013-02-23,Saturday,10:45 AM,STATION9_GUADALUPE,Kalunasan,ROAD TO LANGUB KALUNASAN CEBU CITY,596530.95,1142431.50,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness
2013-02-24,Sunday,5:20 AM,STATION7_PARDO,Sinsin,,586503.18,1143900.21,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-24,Sunday,4:50 PM,STATION4_MABOLO,Busay,Carreta Street,600467.00,1147402.00,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-02-24,Sunday,7:30 AM,STATION2_FUENTE,Santa Cruz,NEAR YMCA,598027.67,1139172.72,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-02-24,Sunday,8:30 PM,STATION2_FUENTE,Cogon Ramos,RS CARENDERIA RR LANDON,598495.79,1139091.74,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-02-25,Monday,4:00 PM,STATION3_WATERFRONT,Tejero,Villagonzalo Uno,599458.11,1138850.50,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-02-26,Tuesday,9:30 AM,STATION8_TALAMBAN,Pulangbato,Candarong,599247.00,1149465.77,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-02-26,Tuesday,11:00 AM,STATION8_TALAMBAN,Talamban,Public Market Cabangcalan,600271.82,1145372.00,NON-INDEX CRIME,,OTHERNONINDEX,Swindling
2013-02-26,Tuesday,3:30 PM,STATION6_PASIL,Sawang Calero,20 D Tupaz Street,597473.00,1137847.49,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Homicide
2013-02-26,Tuesday,3:00 AM,STATION6_PASIL,San Nicolas Proper,N Bacalso Avenue,597238.28,1138387.88,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2013-02-27,Wednesday,6:20 AM,STATION11_MAMBALING,Basak San Nicolas,N BACALSO AVE,594947.34,1137661.26,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-02-27,Wednesday,11:45 PM,STATION4_MABOLO,Apas,Sitio San Miguel Apas Cebu City,599315.60,1142700.70,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-02-27,Wednesday,11:00 AM,STATION3_WATERFRONT,Santo Nino,Osmeña Blvd.,598388.38,1138221.83,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-02-28,Thursday,10:00 AM,STATION11_MAMBALING,Basak San Nicolas,SITIO BAMBOO GROVE,595060.34,1137586.85,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-01,Friday,3:40 PM,STATION11_MAMBALING,Mambaling,SITIO BLISS,595872.51,1137915.92,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-01,Friday,6:50 PM,STATION11_MAMBALING,Mambaling,ALASKA PROPER,595693.72,1137990.14,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2013-03-01,Friday,8:00 PM,STATION9_GUADALUPE,Guadalupe,SITIO LOMBOY BANAWA GUADALUPE CEBU CITY,596912.65,1141136.70,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-03-01,Friday,2:17 PM,STATION9_GUADALUPE,Guadalupe,IMMANUEL BIBLE COLLEGE R DUTERTE ST GUADALUPE CEBU CITY,595829.16,1140016.93,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-03-01,Friday,11:15 PM,STATION2_FUENTE,Santa Cruz,VICINITY OF ROBINSONS F RAMOS ST.,597954.35,1139765.48,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-03-01,Friday,11:20 PM,STATION2_FUENTE,Kamputhaw,NAT'L BOOKSTORE,598043.35,1139870.19,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-03-01,Friday,11:10 PM,STATION3_WATERFRONT,Santo Nino,Manalili st.,598529.22,1138273.58,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-02,Saturday,3:00 AM,STATION1_PARIAN,Pari-an,JAKOSALEM ST.,598638.59,1138661.34,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-03-02,Saturday,7:45 AM,STATION11_MAMBALING,Mambaling,LITTLE BAGUIO,595773.61,1137990.36,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-02,Saturday,8:30 PM,STATION1_PARIAN,Lorega San Miguel,BRGY HALL,598579.27,1138838.70,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-03-02,Saturday,10:30 PM,STATION6_PASIL,Pahina San Nicolas,95 Tres de Abril,597785.81,1138167.03,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-02,Saturday,10:10 PM,STATION2_FUENTE,Capitol Site,VICTINITY  OF CHONG HUA HOSPITAL,597623.03,1139875.44,NON-INDEX CRIME,,OTHERNONINDEX,Other Non-Index
2013-03-03,Sunday,1:00 PM,STATION4_MABOLO,Busay,Citilights Condominium,600467.00,1147402.00,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness
2013-03-03,Sunday,6:55 AM,STATION4_MABOLO,Banilad,GOV CUENCO AVE PARADISE VILLAGE,599874.95,1144300.19,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-03,Sunday,6:55 AM,STATION4_MABOLO,Banilad,GOV CUENCO AVE PARADISE VILLAGE,599609.37,1142786.21,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-03,Sunday,3:00 PM,STATION4_MABOLO,Mabolo,Sindulan St Mabolo Cebu City,600309.93,1140893.26,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-03,Sunday,10:45 PM,STATION1_PARIAN,Zapatera,SIKATUNA ST,598760.84,1139066.00,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-03,Sunday,1:30 PM,STATION6_PASIL,Sawang Calero,Gen Genes,597607.26,1137731.14,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-03,Sunday,10:00 AM,STATION10_PUNTA,Tisa,SITIO UP-MORA,594966.27,1139349.23,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2013-03-03,Sunday,2:00 PM,STATION3_WATERFRONT,Santo Nino,Colon St.,598364.74,1138273.12,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-03-04,Monday,1:00 PM,STATION7_PARDO,Pardo (Pob.),INFRONT OF UV GULLAS POB PARDO CEBU CITY,593855.53,1136439.62,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Paricide
2013-03-04,Monday,10:40 PM,STATION9_GUADALUPE,Guadalupe,V RAMA AVE GUADALAJARA ST GUADALUPE CEBU CITY,596067.80,1141678.84,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2013-03-04,Monday,1:57 AM,STATION2_FUENTE,Capitol Site,LOWER PONCE,597397.45,1141360.08,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness
2013-03-05,Tuesday,6:35 PM,STATION8_TALAMBAN,Bacayan,Sitio Common,600206.37,1148317.92,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-06,Wednesday,1:30 AM,STATION7_PARDO,Pardo (Pob.),F JACA ST POB PARDO CC,593840.53,1135963.47,NON-INDEX CRIME,,OTHERNONINDEX,Vagrancy
2013-03-06,Wednesday,5:30 PM,STATION8_TALAMBAN,Pit-os,Metropolis Subdivision,600225.89,1148882.78,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-06,Wednesday,10:40 PM,STATION4_MABOLO,Carreta (Station 4),J De Vera St. NRA Mabolo Ceb,600301.28,1139810.05,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-03-06,Wednesday,1:20 AM,STATION9_GUADALUPE,Guadalupe,V RAMA AVE GUADALUPE CEBU CITY,596789.90,1140767.78,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-06,Wednesday,11:00 PM,STATION3_WATERFRONT,San Roque,P. Burgos St.,598942.76,1138284.08,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-07,Thursday,3:10 AM,STATION10_PUNTA,Quiot Pardo,SABELLANO QUIOT CEBU CITY,594434.62,1138043.92,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-07,Thursday,5:30 AM,STATION2_FUENTE,Kamputhaw,QUEENS ROAD,598363.97,1140117.38,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-08,Friday,9:00 PM,STATION2_FUENTE,Capitol Site,Chowking Fastfood Fuente Omeña Cebu City,597825.36,1139889.14,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-03-08,Friday,1:30 PM,STATION4_MABOLO,Apas,Don Bosco Apas Cebu City,599061.39,1142864.55,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-08,Friday,1:30 PM,STATION4_MABOLO,Banilad,RCDC Bldg. Eldorado Subd. Banilad Cebu City,600008.82,1144302.79,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-03-08,Friday,5:30 PM,STATION4_MABOLO,Luz,Sitio San Roque Bo. Luz Cebu City,599381.66,1140951.30,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-08,Friday,1:30 AM,STATION2_FUENTE,Kamputhaw, INSIDE ALCHOLOGY DISCO BAR MANGO AVE.,598155.37,1139933.25,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-09,Saturday,12:00 AM,STATION1_PARIAN,Pari-an,JACOSALEM ST,598734.09,1138566.63,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-09,Saturday,12:00 PM,STATION4_MABOLO,Mabolo,Project Site New Era Mabolo Cebu City,599729.70,1140847.25,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-09,Saturday,10:00 PM,STATION4_MABOLO,Lahug,IT Park to JY Lahug Cebu City,599226.17,1141926.63,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-09,Saturday,9:00 PM,STATION4_MABOLO,Mabolo,Boosog Lasang Pinoy Restaurant J Luna Ave Mabolo Cebu City,599523.90,1141332.21,NON-INDEX CRIME,,OTHERNONINDEX,Other Non-Index
2013-03-09,Saturday,7:45 PM,STATION6_PASIL,San Nicolas Proper,Tres de Abril ,597250.15,1138344.14,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-09,Saturday,9:20 AM,STATION6_PASIL,Calamba,V Rama Ave,597158.94,1138615.86,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-10,Sunday,12:00 PM,STATION1_PARIAN,Kamagayan,PELAEZ ST,598362.60,1138644.96,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-10,Sunday,11:00 PM,STATION11_MAMBALING,Mambaling,TANGKE ALASKA,595943.72,1137654.63,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-10,Sunday,11:00 PM,STATION8_TALAMBAN,Talamban,Ylaya,601113.57,1146755.03,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-10,Sunday,12:30 AM,STATION4_MABOLO,Lahug,2nd St. Laguardia Brgy Lahug Cebu City,598842.08,1141905.70,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-10,Sunday,3:00 AM,STATION4_MABOLO,Lahug,Castra Nivel Lahug Cebu City,598102.22,1141814.91,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-03-11,Monday,9:45 AM,STATION4_MABOLO,Busay,Nivel Hills,600467.00,1147402.00,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-03-11,Monday,1:00 AM,STATION1_PARIAN,Kamagayan,PELAEZ ST,598376.58,1138687.02,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-11,Monday,7:30 PM,STATION10_PUNTA,Labangon,A LOPEZ ST SITIO COGON,596631.11,1138917.22,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-03-12,Tuesday,8:00 PM,STATION4_MABOLO,Kasambagan,J. Panes St. Kasambagan Cebu City,599853.38,1142793.27,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-12,Tuesday,11:30 AM,STATION2_FUENTE,Capitol Site,M VELEZ ST.,597305.30,1140592.98,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-12,Tuesday,11:00 AM,STATION2_FUENTE,Sambag I,48-A P DEL ROSARIO EXTN.,597958.77,1138709.13,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-12,Tuesday,9:00 AM,STATION2_FUENTE,Santa Cruz,SKYWALK ROBINSON'S PLACE OSMEÑA BLVD.,597855.00,1139689.62,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-13,Wednesday,4:35 PM,STATION10_PUNTA,Punta Princesa,F LLAMAS ST,595128.11,1138590.93,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-03-14,Thursday,3:05 PM,STATION4_MABOLO,Busay,Lower Busay,600467.00,1147402.00,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-03-14,Thursday,11:50 PM,STATION8_TALAMBAN,Talamban,M.L. Quezon Street,600606.99,1146457.15,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-14,Thursday,12:00 AM,STATION4_MABOLO,Lahug,IT Park Lahug Cebu City,599226.17,1141926.63,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-14,Thursday,7:00 PM,STATION4_MABOLO,Lahug,Peace Valley Lahug Cebu City,598845.57,1141916.21,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-14,Thursday,8:00 PM,STATION9_GUADALUPE,Guadalupe,OPRA UNIT III KALUNASAN CEBU CITY,596965.33,1142111.14,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-14,Thursday,10:00 PM,STATION6_PASIL,Calamba,Lower San Roque,596901.00,1139057.54,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-03-14,Thursday,5:45 PM,STATION3_WATERFRONT,Santo Nino,Legaspi St.,598585.59,1138283.08,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-03-14,Thursday,3:30 AM,STATION2_FUENTE,Kamputhaw,GIMMICK BARKADAHAN KARAOKE BAR MANGO SQUARE MANGO AVE.,598139.17,1139948.67,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-03-14,Thursday,1:30 PM,STATION2_FUENTE,Sambag I,RR LANDON EXTN.,597906.00,1138884.36,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-14,Thursday,4:30 PM,STATION2_FUENTE,Cogon Ramos,R LANDON ST.,598507.54,1139091.78,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-14,Thursday,11:00 PM,STATION3_WATERFRONT,Santo Nino,V. Gullas St.,598590.16,1138329.78,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-15,Friday,3:30 PM,STATION10_PUNTA,Quiot Pardo,021 BAYANIHAN VILLAGE,593998.39,1137509.28,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-03-15,Friday,12:11 AM,STATION8_TALAMBAN,Talamban,Tintay,601228.02,1146576.81,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2013-03-15,Friday,4:30 AM,STATION8_TALAMBAN,Pulangbato,Candarong,599244.60,1149482.10,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-03-15,Friday,2:40 PM,STATION4_MABOLO,Lahug,Kamagong Lahug Cebu City,598282.84,1142339.47,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-03-16,Saturday,11:30 PM,STATION6_PASIL,Calamba,V RAMA AVE CALAMBA CEBU CITY,596977.22,1139308.05,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-16,Saturday,12:29 PM,STATION4_MABOLO,Lahug,GEONZON ST / ABAD ST,599007.21,1142091.78,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-03-16,Saturday,8:00 PM,STATION4_MABOLO,Carreta (Station 4),Sitio Tabay NRA Cebu City,600096.56,1139501.31,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
