DateComtd,DayComtd,TimeComtd,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification
2013-01-20,Sunday,1:30 PM,STATION4_MABOLO,Banilad,Yellow Cab Pizza Store Town Center,599908.53,1143224.10,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,9:00 AM,STATION8_TALAMBAN,Talamban,Talamban,600417.43,1146408.17,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-01-20,Sunday,12:00 PM,STATION2_FUENTE,Kamputhaw,Mango Square Gen Maxilom Cebu City,598119.32,1139906.59,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-20,Sunday,10:00 AM,STATION8_TALAMBAN,Talamban,From Talamban Inside PUJ 13C Going Ayala,600048.07,1146183.04,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-20,Sunday,12:30 PM,STATION8_TALAMBAN,Bacayan,Villa Leyson,600573.14,1148213.95,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-01-20,Sunday,4:00 PM,STATION11_MAMBALING,Duljo Fatima,RP Coromihas Transport Office Corominas Garage ,596914.07,1137942.83,INDEX CRIME,Crime Against Property,THEFT,Salisi
2013-01-20,Sunday,1:00 PM,STATION4_MABOLO,Mabolo,CNT Lechon NRA Cebu City,600350.89,1139716.81,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,6:30 PM,STATION4_MABOLO,Mabolo,Inside SM City Cebu,600495.82,1139981.02,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,2:00 PM,STATION4_MABOLO,Hippodromo,St. Jude St. Brgy Hipodromo Cebu City,599584.83,1140564.37,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-20,Sunday,4:00 PM,STATION9_GUADALUPE,Guadalupe,B RODRIGUEZ ST GUADALUPE CEBU CITY,596650.53,1140991.10,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-20,Sunday,2:30 PM,STATION1_PARIAN,Pari-an,IBARRA ST.C.C.,598838.15,1138718.02,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-20,Sunday,12:00 PM,STATION1_PARIAN,Kamagayan,Osmena blvd C.C.,598216.84,1138658.27,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-20,Sunday,8:00 PM,STATION1_PARIAN,Kamagayan,Osmena blvd C.C.,598216.84,1138658.27,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-20,Sunday,7:40 PM,STATION1_PARIAN,Kamagayan,Osmena blvd C.C.,598216.84,1138658.27,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-20,Sunday,2:00 PM,STATION9_GUADALUPE,Guadalupe,ROAD TO LANGUB GUADALUPE CEBU CITY,596530.95,1142431.50,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-20,Sunday,11:45 AM,STATION2_FUENTE,Capitol Site,FUENTE OSME•A CEBU CITY,597729.40,1139858.81,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,2:00 PM,STATION2_FUENTE,Kamputhaw,MANGO AVENUE,598078.87,1139877.59,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,2:30 PM,STATION2_FUENTE,Kamputhaw,ALONG GEN MAXILOM AVE.,598107.04,1139883.80,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,4:30 PM,STATION2_FUENTE,Santa Cruz,OSME•A BLVD CEBU CITY,597962.17,1139385.56,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,12:00 AM,STATION2_FUENTE,Santa Cruz,SKYWALK FROM MERCURY DRGUSTORE TO ROBINSONS PLACE,597903.46,1139794.81,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,5:00 PM,STATION3_WATERFRONT,Santo Nino,Osme§a Blvd.,598835.26,1138073.67,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-20,Sunday,3:30 PM,STATION3_WATERFRONT,Santo Nino,Borromeo St.,598416.95,1138091.17,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-20,Sunday,4:00 PM,STATION3_WATERFRONT,Tejero,villagonzalo dos,599451.62,1139480.80,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-01-20,Sunday,7:15 PM,STATION3_WATERFRONT,Santo Nino,Colon St.,598740.22,1138446.93,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2013-01-21,Monday,8:00 PM,STATION4_MABOLO,Banilad,IL-MEE Korean Restaurant ,599859.36,1143576.43,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-21,Monday,1:30 PM,STATION8_TALAMBAN,Talamban,Cabangcalan,600277.97,1145376.69,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-21,Monday,2:30 PM,STATION9_GUADALUPE,Guadalupe,M VELOSO ST GUADALUPE CEBU CITY,597006.77,1140725.19,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2013-01-21,Monday,9:00 AM,STATION2_FUENTE,Sambag II,SITIO CUADRA,597604.79,1139463.94,INDEX CRIME,Crime Against Property,THEFT,Gas Tank
2013-01-22,Tuesday,11:00 AM,STATION1_PARIAN,Lorega San Miguel,,599230.39,1139607.41,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-22,Tuesday,3:00 PM,STATION8_TALAMBAN,Talamban,Nasipit,600233.70,1144941.83,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-01-22,Tuesday,7:30 AM,STATION4_MABOLO,Luz,Inside PUJ from A. Soriano St to Cabantan ,599320.20,1141081.86,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-22,Tuesday,2:00 PM,STATION1_PARIAN,San Antonio,JUNGQUERA ST.C.C.,598489.27,1138710.39,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-22,Tuesday,11:30 AM,STATION9_GUADALUPE,Guadalupe,3RD ST GUADALAJARA GUADALUPE CEBU CITY,596402.08,1141769.93,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-22,Tuesday,9:00 PM,STATION9_GUADALUPE,Guadalupe,ENGLIS V RAMA GUADALUPE CEBU CITY,596739.97,1141001.22,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-22,Tuesday,11:50 AM,STATION8_TALAMBAN,Talamban,in front of grandmall Hi-way 77,600058.83,1146116.55,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-23,Wednesday,2:45 PM,STATION4_MABOLO,Luz,Inside Skechers Botique 2nd floor Ayala Mall,599058.22,1140666.76,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-01-23,Wednesday,1:29 PM,STATION1_PARIAN,Kamagayan,Sanciangko St.C.C.,598747.74,1139109.97,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2013-01-23,Wednesday,7:00 AM,STATION9_GUADALUPE,Guadalupe,INFRON GUADALUPE ELEMENTARY SCHOLL V RAMA GUADALUPE CEBU CITY,596652.64,1141331.17,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-23,Wednesday,1:00 PM,STATION3_WATERFRONT,Santo Nino,Osme§a Blvd.,598388.26,1138263.85,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-01-23,Wednesday,3:30 PM,STATION3_WATERFRONT,Santo Nino,Osme§a Blvd.,598374.19,1138254.47,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2013-01-23,Wednesday,4:45 PM,STATION3_WATERFRONT,Tejero,MJ Cuenco Ave.,599297.40,1139176.88,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-01-23,Wednesday,9:45 PM,STATION3_WATERFRONT,San Roque,Urdaneta St.,598989.97,1138209.51,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-24,Thursday,2:00 AM,STATION5_CARBON,Kalubihan,Colon street,598335.90,1138292.30,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-24,Thursday,2:20 PM,STATION5_CARBON,Pahina Central,Emall N Bacalso Ave,598064.26,1138588.61,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-01-24,Thursday,4:00 AM,STATION7_PARDO,Bulacao,VILLA BULCITA BULACAO CEBU CITY,593900.64,1137144.85,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-24,Thursday,4:00 PM,STATION4_MABOLO,Lahug,Sudlon Compound,597754.76,1142137.24,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-24,Thursday,5:00 AM,STATION1_PARIAN,Kamagayan,Osmena blvd C.C.,598216.84,1138658.27,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-24,Thursday,4:00 PM,STATION1_PARIAN,Pari-an,Sanciangko St.C.C.,598747.74,1139109.97,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-25,Friday,7:40 PM,STATION10_PUNTA,Punta Princesa,LOURDES PARISH CHURCH F. LLAMAS ST,595133.95,1138170.72,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-25,Friday,10:30 AM,STATION4_MABOLO,Banilad,Onboard PUJ Jeepney Route No 13C from Country Mall to Ayala ,599800.96,1143047.56,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-25,Friday,2:30 AM,STATION8_TALAMBAN,Budla-an,Tac-an,597862.22,1146965.73,INDEX CRIME,Crime Against Property,THEFT,Petnapping 
2013-01-25,Friday,3:00 AM,STATION4_MABOLO,Mabolo,163-D J. Seno St. Mabolo Cebu City,600563.70,1140889.32,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-25,Friday,2:00 PM,STATION1_PARIAN,Pari-an,Zamura St.C.C.,598768.00,1138596.42,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-25,Friday,4:20 PM,STATION1_PARIAN,Kamagayan,kamagayan C.C.,598438.82,1138651.55,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-25,Friday,5:45 PM,STATION1_PARIAN,Lorega San Miguel,Lorega C.C.,598579.27,1138838.70,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-25,Friday,5:47 PM,STATION6_PASIL,Sawang Calero,Buwaran,597609.91,1137624.92,INDEX CRIME,Crime Against Property,Theft,Tiempo
2013-01-25,Friday,10:00 PM,STATION3_WATERFRONT,San Roque,P. Burgos St.,598812.12,1137947.54,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2013-01-26,Saturday,3:00 PM,STATION5_CARBON,Kalubihan, Osme§a Blvd,598282.58,1138452.07,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-01-26,Saturday,9:30 PM,STATION4_MABOLO,Kasambagan,S. Cabahug St near Laundry Express Kasambagan Cebu City,600147.89,1140862.45,INDEX CRIME,Crime Against Property,THEFT,Snatching
2013-01-26,Saturday,3:30 AM,STATION1_PARIAN,Kamagayan,Osmena blvd C.C.,598216.84,1138658.27,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-26,Saturday,9:00 AM,STATION1_PARIAN,Pari-an,Sanciangko St.C.C.,598747.74,1139109.97,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-26,Saturday,2:00 AM,STATION1_PARIAN,Day-as,imus rd c.c.,599075.96,1139372.35,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-26,Saturday,12:15 PM,STATION1_PARIAN,San Antonio,P.del Rosario St. C.C.,598579.27,1138838.70,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-26,Saturday,12:00 AM,STATION9_GUADALUPE,Guadalupe,GUADAVILLE GUADALUPE CEBU CITY,596078.46,1141647.07,INDEX CRIME,Crime Against Property,THEFT,Explosives/Supply
2013-01-26,Saturday,2:00 AM,STATION9_GUADALUPE,Guadalupe,HAPPY VALLEY CORNER V RAMA GUADALUPE CEBU CITY,596923.56,1139803.41,INDEX CRIME,Crime Against Property,THEFT,Explosives/Supply
2013-01-26,Saturday,5:30 PM,STATION9_GUADALUPE,Guadalupe,TUSCANIA CONDOMINIUM GUADALUPE CEBU CITY,596387.72,1141970.06,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-01-26,Saturday,11:00 AM,STATION3_WATERFRONT,San Roque,Legaspi Ext.,599098.69,1137985.70,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2013-01-26,Saturday,5:40 PM,STATION3_WATERFRONT,Santo Nino,Manalili st.,598529.19,1138287.59,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-26,Saturday,7:45 PM,STATION3_WATERFRONT,Santo Nino,Manalili st.,598435.73,1138095.89,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-27,Sunday,3:55 PM,STATION8_TALAMBAN,Talamban,Nasipit,600121.66,1144688.25,INDEX CRIME,Crime Against Property,THEFT,Gas Tank
2013-01-27,Sunday,2:00 AM,STATION4_MABOLO,Lahug,Unit 23 Terry Ville II Freedom St Peace Valley,598605.46,1142076.60,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-27,Sunday,2:30 PM,STATION4_MABOLO,Carreta (Station 4),White Gold Club A. Soriano St Carreta Cebu City,599862.26,1139678.07,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-01-27,Sunday,7:10 AM,STATION1_PARIAN,Lorega San Miguel,imus rd C.C.,599075.96,1139372.35,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-27,Sunday,10:30 AM,STATION1_PARIAN,T. Padilla,T.PADILLA ST.CC,599016.16,1138895.97,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-27,Sunday,10:30 AM,STATION1_PARIAN,Kamagayan,kamagayan C.C.,598669.61,1138460.77,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-27,Sunday,9:00 PM,STATION1_PARIAN,Kamagayan,kamagayan C.C.,598669.61,1138460.77,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-27,Sunday,7:45 AM,STATION1_PARIAN,Zapatera,Sikatuna St. C. C.,598760.84,1139066.00,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-27,Sunday,9:00 PM,STATION9_GUADALUPE,Guadalupe,HAPPY VALLEY CORNER V RAMA GUADALUPE CEBU CITY,596923.56,1139803.41,INDEX CRIME,Crime Against Property,THEFT,Explosives/Supply
2013-01-27,Sunday,9:45 AM,STATION3_WATERFRONT,Santo Nino,Osme§a Blvd.,598402.34,1138273.23,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2013-01-27,Sunday,10:45 PM,STATION3_WATERFRONT,San Roque,MJ Cuenco Ave.,599135.71,1138191.25,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-27,Sunday,4:30 PM,STATION3_WATERFRONT,Santo Nino,Osme§a Blvd.,598468.22,1138240.73,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-01-27,Sunday,8:20 PM,STATION3_WATERFRONT,San Roque,Patria de Cebu,598957.09,1138200.08,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-28,Monday,1:00 AM,STATION10_PUNTA,Labangon,TABANAG APT,596208.31,1138855.36,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-28,Monday,8:00 AM,STATION4_MABOLO,Lahug,Dakay Construction Brgy Sudlon,597764.53,1142004.21,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2013-01-28,Monday,6:00 AM,STATION6_PASIL,Calamba,San Roque,596833.65,1138772.54,INDEX CRIME,Crime Against Property,Theft,Tiempo
2013-01-28,Monday,2:30 AM,STATION2_FUENTE,Sambag I,SITIO  DAING URGELLO ST.,597723.71,1138739.41,INDEX CRIME,Crime Against Property,THEFT,Petnapping 
2013-01-29,Tuesday,8:30 AM,STATION4_MABOLO,Lahug,,598374.72,1141415.33,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-01-29,Tuesday,1:30 PM,STATION5_CARBON,Ermita,Lincoln Street,598332.98,1137971.29,INDEX CRIME,Crime Against Property,THEFT,Snatching
2013-01-29,Tuesday,11:30 AM,STATION8_TALAMBAN,Talamban,TLC Kalubihan,600077.60,1145918.79,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-29,Tuesday,10:30 AM,STATION8_TALAMBAN,Talamban,Teresita apartment Nasipit,600146.14,1144548.27,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-01-29,Tuesday,2:05 PM,STATION8_TALAMBAN,Talamban,Petron Gas Station Nasipit,600216.60,1145274.10,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-29,Tuesday,5:00 PM,STATION2_FUENTE,Kamputhaw,Golden Peak Hotal Parking Area,598604.12,1140780.15,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-01-29,Tuesday,12:30 PM,STATION9_GUADALUPE,Guadalupe,CITY BAKERS V RAMA GUADALUPE CEBU CITY,596676.42,1141228.52,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-01-29,Tuesday,1:45 PM,STATION3_WATERFRONT,Santo Nino,Colon St.,598758.99,1138456.32,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-29,Tuesday,4:10 PM,STATION3_WATERFRONT,San Roque,Urdaneta St.,598994.65,1138214.19,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-01-30,Wednesday,8:25 AM,STATION4_MABOLO,Mabolo,MJ Cuenco Ave near Andoks Mabolo Cebu City,600158.91,1140295.21,INDEX CRIME,Crime Against Property,THEFT,Snatching
2013-01-30,Wednesday,4:15 PM,STATION4_MABOLO,Hippodromo,Metro Ayala Cebu Business Park Cebu City,599173.24,1140705.60,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2013-01-30,Wednesday,8:00 PM,STATION4_MABOLO,Kasambagan,P. Almendras St. Brgy Kasambagan Cebu City,599909.41,1141270.28,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-30,Wednesday,5:10 AM,STATION1_PARIAN,Kamagayan,kamagayan C.C.,598669.61,1138460.77,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-30,Wednesday,1:00 AM,STATION9_GUADALUPE,Guadalupe,INSIDE MADISON PLACE LIMKAKENG BANAWA GUADALUPE CEBU CITY,596639.73,1139979.37,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-30,Wednesday,2:00 PM,STATION3_WATERFRONT,San Roque,Legaspi Ext.,599305.55,1137958.27,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-01-31,Thursday,12:30 PM,STATION4_MABOLO,Lahug,Vicinity of Golden Courie Salinas Drive,598806.91,1141879.92,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-01-31,Thursday,8:08 AM,STATION10_PUNTA,Labangon,48 Salvador Extension,596145.39,1138906.05,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-31,Thursday,6:25 PM,STATION8_TALAMBAN,Talamban,Nasipit,600247.88,1145323.50,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-01-31,Thursday,12:30 PM,STATION8_TALAMBAN,Talamban,Public Market Proper,600289.28,1146345.07,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-01-31,Thursday,11:00 PM,STATION8_TALAMBAN,San Jose,OAD Tabor Hills,599852.05,1147359.11,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2013-01-31,Thursday,11:45 AM,STATION1_PARIAN,Kamagayan,P.del Rosario St. C.C.,598579.27,1138838.70,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-31,Thursday,11:00 AM,STATION8_TALAMBAN,Agsungot,Agsungot,599639.31,1153548.53,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2013-01-31,Thursday,10:30 PM,STATION1_PARIAN,Kamagayan,PELAEZ ST,598343.75,1138649.29,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-01-31,Thursday,11:00 PM,STATION3_WATERFRONT,Carreta (Station 3),Gen. Maxilom Ext.,599634.85,1139500.00,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-02-01,Friday,7:45 PM,STATION10_PUNTA,Tisa,GAISANO CAPITAL TISA,595080.60,1138782.24,INDEX CRIME,Crime Against Property,THEFT,Groceries
2013-02-01,Friday,2:00 PM,STATION10_PUNTA,Buhisan,Sitio Tubod,594277.15,1138710.03,INDEX CRIME,Crime Against Property,THEFT,Gas Tank
2013-02-01,Friday,5:00 AM,STATION2_FUENTE,Kamputhaw,Parking Area The Bada Restaurant Acacia St corner Escario St,598404.85,1140725.03,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-02-01,Friday,8:45 AM,STATION7_PARDO,Basak Pardo,SITIO ULAP BASAK PARDO CC,594037.06,1137084.57,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-01,Friday,1:00 PM,STATION4_MABOLO,Banilad,Inside Dimsum Banilad Town Center Brgy Banilad Cebu City,599852.01,1143270.62,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-02-01,Friday,4:50 PM,STATION4_MABOLO,Banilad,Aboitiz Building Beside Country Club Banilad Cebu City,599740.18,1142117.17,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-01,Friday,9:30 PM,STATION4_MABOLO,Hippodromo,Bohol St. Deep Well 1 Ayala Business Park Cebu City,598949.88,1140757.49,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-01,Friday,3:00 PM,STATION4_MABOLO,Banilad,The Regency Crest Maria Luisa Road Banilad Cebu City,599909.40,1143742.30,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-01,Friday,8:25 AM,STATION1_PARIAN,Pari-an,IBARRA ST,598790.21,1138650.54,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-01,Friday,6:30 AM,STATION9_GUADALUPE,Kalunasan,INSIDE GSP QUARTER SUBD CAMP 1 BRGY KALUNASAN CEBU CITY,596892.45,1142096.10,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-02-01,Friday,4:00 AM,STATION6_PASIL,Calamba,Salceda Compound,596869.82,1139289.73,INDEX CRIME,Crime Against Property,Theft,Tiempo
2013-02-01,Friday,11:00 AM,STATION7_PARDO,Kinasang-an,VILLA CONCEPCION KINASANG-AN CEBU CITY,594136.70,1137687.23,INDEX CRIME,Crime Against Property,THEFT,Salisi
2013-02-02,Saturday,4:50 PM,STATION5_CARBON,Kalubihan,Osme§a Blvd,598282.58,1138452.07,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-02-02,Saturday,6:00 PM,STATION5_CARBON,Pahina Central,inside Cristita Lodge Leon Kilat street,598104.69,1138415.38,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2013-02-02,Saturday,7:00 PM,STATION4_MABOLO,Luz,Ayala Mall,599104.82,1140805.79,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-02-02,Saturday,10:00 PM,STATION2_FUENTE,Sambag II,362 K Visitacion ,597562.81,1139350.60,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2013-02-02,Saturday,12:30 AM,STATION9_GUADALUPE,Guadalupe,SITIO KABULAKAN BANAWA GUADALUPE CEBU CITY,596265.92,1140658.65,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-02-02,Saturday,6:00 PM,STATION1_PARIAN,San Antonio,P DEL ROSARIO ST,598579.27,1138838.70,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-02-02,Saturday,6:30 AM,STATION2_FUENTE,Santa Cruz,190-E F RAMOS ST.,598259.73,1139271.72,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2013-02-02,Saturday,10:30 AM,STATION3_WATERFRONT,Santo Nino,D. Jakosalem St.,598698.83,1138124.65,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-02-03,Sunday,10:20 PM,STATION2_FUENTE,Kamputhaw,25 C Gorordo Avenue ,598578.92,1140654.90,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2013-02-03,Sunday,12:00 PM,STATION8_TALAMBAN,Pulangbato,Phase 2 Metropolis Subdivision,600213.96,1148944.59,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-02-03,Sunday,2:00 AM,STATION4_MABOLO,Banilad,Under Pass Foodland Banilad Cebu City,599487.36,1141789.64,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-03,Sunday,3:25 AM,STATION4_MABOLO,Mabolo,GTY Staff House MJ Cuenco Ave Brgy Mabolo Cebu City,600290.28,1140370.29,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-03,Sunday,3:45 PM,STATION4_MABOLO,Mabolo,SM City Cebu Mabolo Cebu City,600495.82,1139981.02,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2013-02-03,Sunday,3:40 AM,STATION1_PARIAN,T. Padilla,MJ CUENCO,599202.21,1139202.65,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-03,Sunday,1:30 PM,STATION1_PARIAN,Pari-an,SANCIANGKO ST,598747.74,1139109.97,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2013-02-03,Sunday,12:30 PM,STATION3_WATERFRONT,Santo Nino,Colon St.,598749.58,1138460.97,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2013-02-04,Monday,12:30 PM,STATION4_MABOLO,Luz,West Open Parking Lot Ayala Center Cebu ,598872.50,1140701.25,INDEX CRIME,Crime Against Property,THEFT,Salisi
